player_id,team_id,player_name,player_shirt_number,player_age,player_height,player_nationality,player_positions,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,strengths,weaknesses,player_style,name_lower,RecordID,ClubName,League/Country,BootsName,BootsMaterial,BootsBrand,BootsPack,BootsType,BootsPosition,BootsTopPlayers,PlayerMarketValue
59,3,Arthur Theate,3,24 years old (25-05-2000),185cm,Belgium,"Defender (Centre, Left)",51,4266,0,0,4,2,1.0,85.6,1.9,2,6.79,1.3,1.2,0.4,0.4,4.9,0.7,0.6,0,0.4,0.7,0.0,0.3,0.6,57.2,0.1,3.0,0.1,"['Holding on to the ball', 'Blocking the ball', 'Concentration']","['Crossing', 'Tackling']",['Does not dive into tackles'],arthur theate,1679742361-1900,Stade Rennais,Ligue 1,Future Ultimate,FUZIONFIT360,Puma,Supercharge,Control,,Neymar,€20 million
60,3,Tuta,35,25 years old (04-07-1999),185cm,Brazil,"Defender (Centre), Defensive Midfielder (C)",43,3205,2,1,8,0,0.4,88.4,1.6,1,6.83,1.7,1.5,1.0,0.4,4.2,0.4,0.7,1,0.1,0.3,0.0,0.2,0.8,52.4,0.0,2.3,0.0,['Ball interception'],['Aerial Duels'],[],tuta,1679742361-453,Eintracht Frankfurt,Bundesliga,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€15 million
61,3,Ansgar Knauff,36,23 years old (10-01-2002),180cm,Germany,"Midfielder (Centre, Left, Right)",43,2202,6,7,4,0,1.0,69.6,0.6,2,6.68,1.3,0.4,0.8,0.0,0.7,0.6,0.1,0,0.9,0.7,0.4,0.6,1.6,16.8,0.2,0.3,0.1,"['Ball interception', 'Defensive contribution']","['Holding on to the ball', 'Passing']","['Likes to dribble', 'Likes to play short passes', 'Commits fouls often']",ansgar knauff,1679742361-439,Eintracht Frankfurt,Bundesliga,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€10 million
62,3,Kevin Trapp,1,34 years old (08-07-1990),189cm,Germany,Goalkeeper,35,2926,0,0,2,0,0.0,70.4,0.2,0,6.62,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,4.4,0.0,"['Penalty saving', 'Concentration']","['Long passing', 'Catching crosses']",[],kevin trapp,1679742361-465,Eintracht Frankfurt,Bundesliga,Predator Accuracy.1 Low,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€9 million
63,3,Mario Götze,27,32 years old (03-06-1992),176cm,Germany,"Midfielder (Centre, Left, Right), Forward",34,2104,5,3,1,0,0.3,82.2,0.3,0,6.71,1.5,0.5,0.5,0.0,0.3,0.8,0.0,0,1.3,0.7,0.1,1.1,1.1,33.9,0.2,0.8,0.1,"['Holding on to the ball', 'Passing', 'Long shots', 'Defensive contribution', 'Concentration']","['Aerial Duels', 'Crossing']","['Plays the ball off the ground often', 'Likes to do layoffs', 'Likes to tackle']",mario götze,1679742361-448,Eintracht Frankfurt,Bundesliga,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€13 million
65,3,Ellyes Skhiri,15,30 years old (10-05-1995),185cm,Tunisia,Defensive Midfielder (C),48,2939,2,2,8,0,0.4,89.4,0.6,1,6.61,1.4,1.0,0.7,0.1,1.2,0.8,0.2,0,0.8,0.6,0.0,0.2,0.7,43.9,0.0,1.5,0.1,[],['Tackling'],[],ellyes skhiri,1679742361-190,1. FC Köln,Bundesliga,Copa Pure.1,Fusionskin,adidas,Own Your Football,Control,Midfield,Paulo Dybala,€13 million
69,3,Mahmoud Dahoud,18,29 years old (01-01-1996),178cm,Germany,Midfielder (Centre),18,861,1,1,3,0,0.8,86.0,0.2,0,6.53,1.1,0.6,0.9,0.0,1.1,0.4,0.2,0,0.8,0.4,0.0,0.6,0.6,29.8,0.1,0.7,0.1,"['Key passes', 'Passing', 'Through balls', 'Dribbling']","['Discipline', 'Aerial Duels']",['Likes to shoot from distance'],mahmoud dahoud,1679742361-478,Borussia Dortmund,Bundesliga,King Ultimate,K-Better,Puma,Supercharge,Heritage,,Oleksandr Zinchenko,€18 million
71,3,Junior Dina Ebimbe,26,24 years old (21-11-2000),183cm,France,"Midfielder (Centre, Left, Right)",12,477,2,1,1,0,1.5,71.5,1.5,0,6.57,0.5,0.7,1.2,0.0,0.7,0.5,0.1,0,0.4,0.5,0.2,0.7,1.1,16.0,0.1,0.3,0.0,"['Defensive contribution', 'Aerial Duels', 'Dribbling', 'Concentration']","['Crossing', 'Holding on to the ball', 'Tackling']","['Likes to dribble', 'Likes to play short passes', 'Likes to cut inside', 'Commits fouls often']",junior dina ebimbe,1679742361-450,Eintracht Frankfurt,Bundesliga,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€8 million
72,3,Niels Nkounkou,29,24 years old (01-11-2000),184cm,France,"Defender (Left), Midfielder (Left)",22,808,0,0,3,0,0.5,76.0,0.5,0,6.49,1.6,0.7,0.8,0.1,1.7,0.5,0.3,0,0.7,0.3,0.0,0.3,0.7,19.4,0.4,0.7,0.1,"['Dribbling', 'Tackling', 'Ball interception']","['Discipline', 'Crossing']","['Likes to dribble', 'Likes to tackle', 'Commits fouls often']",niels nkounkou,1679742361-2502,AS Saint-Etienne,Other League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€3 million
74,3,Michy Batshuayi,30,31 years old (02-10-1993),185cm,Belgium,Forward,42,930,10,2,4,0,0.8,78.1,0.3,1,6.3,0.2,0.1,0.4,0.0,0.1,0.1,0.0,0,0.5,0.1,0.4,0.4,0.8,7.6,0.0,0.3,0.0,"['Finishing', 'Dribbling', 'Headed attempts']","['Offside awareness', 'Discipline', 'Defensive contribution']","['Indirect set-piece threat', 'Likes to dribble', 'Likes to play long balls', 'Does not dive into tackles']",michy batshuayi,1679742361-1232,Fenerbahçe SK,Europa League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€10 million
75,3,Timothy Chandler,22,35 years old (29-03-1990),187cm,USA,"Defender (Right), Midfielder (Left, Right)",3,22,0,0,0,0,0.0,73.9,1.7,0,6.25,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.7,0.0,0.0,0.3,7.7,0.0,0.3,0.0,"['Aerial Duels', 'Finishing', 'Concentration', 'Ball interception']","['Crossing', 'Passing', 'Discipline', 'Tackling']",['Does not dive into tackles'],timothy chandler,1679742361-455,Eintracht Frankfurt,Bundesliga,X Speedflow.1,Synthetic,adidas,Diamond Edge,Speed,Attack,Lionel Messi,€1 million
77,3,Igor Matanovic,9,22 years old (31-03-2003),194cm,Croatia,Forward,29,885,3,1,1,0,1.5,75.5,1.1,0,6.36,0.3,0.0,0.5,0.0,0.4,0.1,0.0,0,0.2,0.8,0.1,0.8,1.3,7.2,0.0,0.1,0.0,"['Aerial Duels', 'Dribbling', 'Finishing']",[],"['Counter attack threat', 'Likes to do layoffs', 'Likes to do flick ons', 'Gets fouled often', 'Likes to play short passes', 'Commits fouls often']",igor matanovic,1679742361-4453,ACF Fiorentina,Serie A,Predator Accuracy+,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€11 million
78,3,Elye Wahi,17,22 years old (02-01-2003),184cm,France,"Attacking Midfielder (Left), Forward",24,793,3,1,2,0,1.1,67.6,0.3,0,6.24,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0,0.3,0.5,0.6,0.7,0.9,6.1,0.0,0.1,0.0,"['Finishing', 'Headed attempts']","['Offside awareness', 'Holding on to the ball', 'Passing', 'Aerial Duels', 'Defensive contribution', 'Discipline']","['Likes to play short passes', 'Does not dive into tackles']",elye wahi,1679742361-1966,Montpellier HSC,Ligue 1,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€18 million
79,4,Serhou Guirassy,9,29 years old (12-03-1996),187cm,Guinea,"Attacking Midfielder (Left), Forward",51,3684,34,6,7,0,3.0,76.1,3.3,9,7.35,0.2,0.1,0.6,0.1,1.0,0.2,0.1,0,0.8,1.6,0.5,1.0,2.3,20.0,0.0,0.3,0.1,"['Passing', 'Through balls', 'Finishing', 'Long shots', 'Headed attempts', 'Aerial Duels']",['Defensive contribution'],"['Likes to do layoffs', 'Gets fouled often', 'Does not dive into tackles']",serhou guirassy,1679742361-64,VfB Stuttgart,Bundesliga,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€10 million
80,4,Waldemar Anton,3,28 years old (20-07-1996),189cm,Germany,"Defender (Centre, Right), Defensive Midfielder (C)",43,2624,2,2,6,0,0.5,89.5,1.4,2,6.77,1.2,1.0,0.7,0.3,3.4,0.2,0.5,1,0.2,0.6,0.0,0.2,0.6,55.9,0.2,2.1,0.0,"['Passing', 'Aerial Duels']",['Tackling'],"['Likes to play short passes', 'Likes to dribble', 'Clears the ball out of defence often', 'Does not dive into tackles']",waldemar anton,1679742361-81,VfB Stuttgart,Bundesliga,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€5 million
82,4,Karim Adeyemi,27,23 years old (18-01-2002),180cm,Germany,"Attacking Midfielder (Left, Right), Forward",37,2168,12,7,7,0,1.9,77.0,0.5,3,6.97,1.0,0.4,1.2,0.0,0.2,0.4,0.0,0,1.0,0.7,0.1,1.1,1.5,15.4,0.2,0.4,0.1,['Finishing'],"['Crossing', 'Defensive contribution', 'Discipline']","['Likes to dribble', 'Likes to cut inside', 'Likes to play short passes', 'Counter attack threat', 'Does not dive into tackles', 'Commits fouls often']",karim adeyemi,1679742361-472,Borussia Dortmund,Bundesliga,Phantom GX DF,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€35 million
84,4,Nico Schlotterbeck,4,25 years old (01-12-1999),191cm,Germany,Defender (Centre),42,3319,0,6,7,2,0.7,89.7,1.8,2,6.89,1.8,0.9,0.7,0.7,3.1,0.7,0.6,0,0.7,0.9,0.0,0.5,0.6,81.6,0.2,5.9,0.1,"['Passing', 'Tackling']",[],['Likes to tackle'],nico schlotterbeck,1679742361-491,Borussia Dortmund,Bundesliga,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€33 million
85,4,Ramy Bensebaini,5,30 years old (16-04-1995),187cm,Algeria,"Defender (Centre, Left), Defensive Midfielder (C), Midfielder (Left)",47,2768,3,7,12,0,0.7,86.9,1.2,3,6.83,1.7,1.1,1.0,0.2,2.5,0.6,0.3,1,0.6,0.7,0.0,0.2,0.5,40.4,0.3,1.3,0.0,"['Holding on to the ball', 'Blocking the ball', 'Dribbling', 'Passing', 'Aerial Duels', 'Ball interception', 'Tackling', 'Concentration']","['Crossing', 'Discipline']","['Indirect set-piece threat', 'Likes to tackle', 'Clears the ball out of defence often', 'Commits fouls often']",ramy bensebaini,1679742361-138,Borussia Mönchengladbach,Bundesliga,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€20 million
86,4,Julian Brandt,10,29 years old (02-05-1996),185cm,Germany,"Midfielder (Centre, Left, Right), Forward",45,3263,6,15,1,0,1.3,82.8,0.4,1,6.76,0.9,0.5,0.4,0.0,0.3,1.0,0.1,0,1.8,0.2,0.2,1.0,1.5,36.2,0.4,1.2,0.3,"['Key passes', 'Crossing', 'Through balls', 'Long shots']","['Aerial Duels', 'Defensive contribution', 'Tackling', 'Concentration']","['Likes to do layoffs', 'Likes to cross', 'Does not dive into tackles']",julian brandt,1679742361-477,Borussia Dortmund,Bundesliga,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€28 million
87,4,Julian Ryerson,26,27 years old (17-11-1997),183cm,Norway,"Defender (Centre, Left, Right), Midfielder (Centre, Left, Right)",51,3915,3,5,6,1,0.6,89.1,0.4,1,6.94,1.9,0.6,1.0,0.3,1.2,0.9,0.1,0,1.5,0.8,0.0,0.9,1.3,40.1,1.4,1.0,0.0,"['Passing', 'Dribbling', 'Concentration']","['Aerial Duels', 'Discipline']","['Likes to play short passes', 'Likes to dribble', 'Commits fouls often']",julian ryerson,1679742361-484,Borussia Dortmund,Bundesliga,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€8 million
88,4,Pascal Groß,13,33 years old (15-06-1991),181cm,Germany,"Defender (Left, Right), Midfielder (Centre, Right), Forward",50,3419,2,12,8,1,0.8,86.4,0.7,0,6.79,1.5,0.5,0.8,0.0,0.9,1.1,0.4,0,1.8,0.3,0.1,0.5,0.7,55.9,1.5,2.8,0.0,"['Key passes', 'Passing', 'Crossing', 'Taking set-pieces', 'Holding on to the ball', 'Defensive contribution', 'Concentration']","['Finishing', 'Tackling']","['Likes to cross', 'Likes to do layoffs']",pascal groß,1679742361-3899,Brighton & Hove Albion,Premier League,Predator Accuracy.1 Low,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€8 million
89,4,Felix Nmecha,8,24 years old (10-10-2000),190cm,Germany,Midfielder (Centre),38,2252,6,2,6,0,0.7,89.0,1.0,3,6.84,1.6,0.9,0.9,0.1,1.0,0.5,0.2,0,0.6,1.2,0.0,0.7,0.7,35.3,0.0,2.0,0.0,"['Dribbling', 'Aerial Duels', 'Blocking the ball', 'Ball interception', 'Tackling']",[],"['Likes to do layoffs', 'Gets fouled often']",felix nmecha,1679742361-21,VfL Wolfsburg,Bundesliga,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€3 million
90,4,Maximilian Beier,14,22 years old (17-10-2002),183cm,Germany,"Attacking Midfielder (Centre, Left, Right), Forward",46,2293,9,5,4,0,1.3,74.8,0.6,2,6.61,0.9,0.3,0.7,0.0,0.3,0.6,0.0,0,0.7,0.5,0.3,0.9,1.3,12.4,0.1,0.0,0.0,"['Finishing', 'Long shots']",[],"['Likes to play short passes', 'Counter attack threat', 'Likes to dribble', 'Likes to cut inside']",maximilian beier,1679742361-2980,Hannover 96,Other League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€3 million
91,4,Emre Can,23,31 years old (12-01-1994),186cm,Germany,"Defender (Centre, Left, Right), Defensive Midfielder (C)",49,3169,7,1,5,1,0.3,90.7,1.2,0,6.7,1.8,0.8,0.9,0.4,2.5,0.5,0.5,0,0.2,0.7,0.0,0.3,0.5,55.2,0.0,2.6,0.0,"['Passing', 'Tackling', 'Concentration']",[],['Likes to tackle'],emre can,1679742361-480,Borussia Dortmund,Bundesliga,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€14 million
92,4,Gregor Kobel,1,27 years old (06-12-1997),195cm,Switzerland,Goalkeeper,51,4500,0,0,1,0,0.0,78.4,0.2,1,6.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,33.5,0.0,4.5,0.0,['Concentration'],['Long passing'],[],gregor kobel,1679742361-498,Borussia Dortmund,Bundesliga,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€25 million
93,4,Carney Chukwuemeka,17,21 years old (20-10-2003),187cm,England,Attacking Midfielder (Centre),19,336,1,0,1,0,0.7,81.8,0.4,0,6.49,0.7,0.3,0.4,0.0,0.1,0.0,0.0,0,0.8,0.4,0.1,0.5,1.2,12.2,0.0,0.1,0.3,[],[],[],carney chukwuemeka,1679742361-4101,Chelsea,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€15 million
94,4,Marcel Sabitzer,20,31 years old (17-03-1994),178cm,Austria,"Midfielder (Centre, Left, Right), Forward",48,3272,4,2,6,0,1.5,85.7,0.7,1,6.65,1.1,0.6,0.5,0.0,1.2,0.5,0.2,0,0.8,0.5,0.1,0.7,1.1,33.3,0.4,1.0,0.0,"['Long shots', 'Holding on to the ball', 'Blocking the ball']","['Finishing', 'Crossing']",['Counter attack threat'],marcel sabitzer,1679742361-3747,Manchester United,Premier League,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€20 million
96,4,Niklas Süle,25,29 years old (03-09-1995),195cm,Germany,"Defender (Centre, Right)",20,1341,0,0,1,0,0.5,93.4,0.7,0,6.42,0.9,0.3,0.3,0.5,2.8,0.3,0.5,0,0.2,0.1,0.0,0.0,0.3,57.4,0.0,2.2,0.0,"['Passing', 'Concentration']",['Tackling'],"['Indirect set-piece threat', 'Does not dive into tackles']",niklas süle,1679742361-487,Borussia Dortmund,Bundesliga,Tiempo Legend 9,Kangaroo Leather,Nike,Progress,Modern C,Defence,Virgil van Dijk,€35 million
97,4,Alexander Meyer,33,34 years old (13-04-1991),195cm,Germany,Goalkeeper,3,270,0,0,0,0,0.0,70.5,0.0,0,6.61,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.3,0.0,0.0,0.0,0.0,41.3,0.0,5.7,0.0,['Long passing'],['Saving long shots'],['Comes off his line often'],alexander meyer,1679742361-497,Borussia Dortmund,Bundesliga,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€1 million
98,4,Donyell Malen,21,26 years old (19-01-1999),176cm,Netherlands,"Attacking Midfielder (Centre, Left, Right), Forward",45,1375,12,1,3,0,1.4,78.3,0.2,0,6.5,0.2,0.2,0.2,0.0,0.2,0.2,0.0,1,0.3,0.7,0.3,0.6,0.9,9.5,0.1,0.1,0.0,"['Dribbling', 'Finishing', 'Long shots', 'Through balls']","['Holding on to the ball', 'Aerial Duels', 'Crossing', 'Defensive contribution']","['Likes to play short passes', 'Likes to dribble', 'Likes to cut inside', 'Does not dive into tackles']",donyell malen,1679742361-471,Borussia Dortmund,Bundesliga,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€20 million
99,4,Yan Couto,2,22 years old (03-06-2002),168cm,Brazil,"Defender (Right), Midfielder (Right)",33,1120,0,0,7,0,0.2,85.7,0.1,0,6.34,1.0,0.4,0.6,0.2,1.0,0.6,0.0,0,0.5,0.3,0.0,0.3,0.6,24.3,0.6,0.7,0.0,"['Passing', 'Dribbling', 'Concentration']","['Finishing', 'Aerial Duels']","['Likes to dribble', 'Likes to play short passes']",yan couto,1679742361-1445,Girona FC,La Liga,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€6 million
100,4,Giovanni Reyna,7,22 years old (13-11-2002),185cm,USA,"Attacking Midfielder (Centre, Left, Right)",31,816,2,1,4,0,0.4,82.7,0.4,0,6.36,0.6,0.0,0.4,0.0,0.4,0.2,0.0,0,0.3,0.4,0.1,0.5,0.7,14.0,0.1,0.7,0.0,"['Key passes', 'Dribbling', 'Long shots', 'Passing']","['Crossing', 'Defensive contribution']","['Gets fouled often', 'Likes to do layoffs', 'Likes to play short passes', 'Likes to dribble', 'Does not dive into tackles']",giovanni reyna,1679742361-479,Borussia Dortmund,Bundesliga,X Speedportal+,Speedskin,adidas,Parley,Speed,Attack,Lionel Messi,€35 million
107,5,Ritsu Doan,42,26 years old (16-06-1998),172cm,Japan,"Midfielder (Centre, Left, Right), Forward",37,2876,11,7,2,0,1.8,75.6,0.5,2,7.12,1.9,0.4,0.8,0.0,1.0,0.6,0.1,0,0.8,1.6,0.2,1.8,1.7,29.3,0.6,0.9,0.1,"['Dribbling', 'Long shots', 'Finishing']","['Aerial Duels', 'Tackling']","['Likes to dribble', 'Gets fouled often']",ritsu doan,1679742361-245,SC Freiburg,Bundesliga,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€15 million
108,5,Vincenzo Grifo,32,32 years old (07-04-1993),180cm,Italy,"Attacking Midfielder (Centre, Left)",36,2454,10,11,2,0,1.9,82.0,0.4,4,7.05,0.9,0.3,0.4,0.0,0.6,0.6,0.1,0,1.9,0.4,0.1,0.5,1.1,39.9,1.5,1.6,0.2,"['Crossing', 'Key passes', 'Taking set-pieces', 'Passing', 'Through balls', 'Holding on to the ball', 'Long shots']",[],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to cross']",vincenzo grifo,1679742361-248,SC Freiburg,Bundesliga,Future Ultimate,FUZIONFIT360,Puma,Supercharge,Control,,Neymar,€12 million
109,5,Lucas Höler,9,30 years old (10-07-1994),184cm,Germany,"Attacking Midfielder (Centre, Left, Right), Forward",33,1870,7,4,3,0,1.1,67.0,2.6,2,6.8,1.2,0.2,1.0,0.0,1.1,0.5,0.2,0,0.7,1.0,0.3,0.8,1.7,18.6,0.1,0.1,0.0,"['Defensive contribution', 'Aerial Duels']",[],"['Likes to do flick ons', 'Likes to play short passes', 'Likes to tackle']",lucas höler,1679742361-242,SC Freiburg,Bundesliga,Mercurial Superfly 8,Flyknit,Nike,Motivation Pack,Speed,Attack,Cristiano Ronaldo,€5 million
110,5,Noah Atubolu,1,22 years old (25-05-2002),190cm,Germany,Goalkeeper,27,2308,0,0,2,0,0.0,71.9,0.4,1,6.78,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,7.8,0.0,"['Penalty saving', 'Concentration']",[],[],noah atubolu,1679742361-265,SC Freiburg,Bundesliga,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€2 million
111,5,Lukas Kübler,17,32 years old (30-08-1992),182cm,Germany,"Defender (Centre, Left, Right), Midfielder (Right)",29,1849,5,1,5,0,0.6,79.2,1.6,3,6.75,1.4,1.9,0.9,0.1,2.1,0.8,0.5,0,0.4,0.8,0.0,0.3,0.4,29.9,0.3,1.2,0.0,"['Ball interception', 'Aerial Duels', 'Holding on to the ball', 'Blocking the ball']",[],[],lukas kübler,1679742361-257,SC Freiburg,Bundesliga,Mercurial Vapor XIII,Flyknit,Nike,Daybreak Pack,Speed,Attack,Cristiano Ronaldo,€2 million
112,5,Matthias Ginter,28,31 years old (19-01-1994),191cm,Germany,"Defender (Centre, Right), Defensive Midfielder (C)",34,2560,3,1,5,0,0.8,83.5,3.1,0,6.73,0.9,0.6,0.4,0.4,4.4,0.4,0.7,0,0.3,0.8,0.0,0.0,0.3,46.7,0.1,2.7,0.0,['Aerial Duels'],['Tackling'],"['Plays the ball off the ground often', 'Indirect set-piece threat', 'Does not dive into tackles']",matthias ginter,1679742361-263,SC Freiburg,Bundesliga,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€20 million
113,5,Maximilian Eggestein,8,28 years old (08-12-1996),181cm,Germany,"Midfielder (Centre, Right)",35,2855,2,0,5,0,1.1,84.0,1.8,1,6.73,1.7,1.2,0.7,0.0,1.6,0.6,0.3,0,0.6,0.7,0.0,0.6,0.8,43.5,0.1,0.8,0.0,"['Aerial Duels', 'Concentration', 'Blocking the ball']",['Tackling'],['Likes to play short passes'],maximilian eggestein,1679742361-254,SC Freiburg,Bundesliga,Predator Accuracy.1,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€8 million
114,5,Philipp Lienhart,3,28 years old (11-07-1996),189cm,Austria,Defender (Centre),46,3618,3,0,6,0,0.3,88.4,1.9,0,6.63,0.8,0.9,0.6,0.4,3.5,0.5,0.6,0,0.2,0.6,0.1,0.1,0.4,70.6,0.0,3.8,0.0,['Passing'],['Tackling'],['Does not dive into tackles'],philipp lienhart,1679742361-256,SC Freiburg,Bundesliga,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€20 million
115,5,Kiliann Sildillia,25,23 years old (16-05-2002),186cm,France,"Defender (Centre, Right), Midfielder (Right)",25,794,2,0,3,0,0.3,77.8,1.0,2,6.52,0.8,0.5,0.5,0.0,1.6,0.3,0.2,0,0.3,0.4,0.0,0.3,0.4,17.1,0.3,0.6,0.0,"['Aerial Duels', 'Blocking the ball']",[],[],kiliann sildillia,1679742361-259,SC Freiburg,Bundesliga,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€9 million
117,5,Christian Günter,30,32 years old (28-02-1993),184cm,Germany,"Defender (Left), Midfielder (Left)",31,2324,2,2,0,0,0.7,78.6,0.2,0,6.47,0.8,0.3,0.5,0.1,1.6,0.4,0.3,1,1.0,0.1,0.2,0.1,0.5,28.4,1.0,1.0,0.0,"['Crossing', 'Holding on to the ball', 'Direct free-kicks', 'Concentration']","['Aerial Duels', 'Passing', 'Tackling']","['Likes to cross', 'Does not dive into tackles']",christian günter,1679742361-262,SC Freiburg,Bundesliga,Future Ultimate,FUZIONFIT360,Puma,Supercharge,Control,,Neymar,€10 million
118,5,Patrick Osterhage,6,25 years old (01-02-2000),184cm,Germany,Defensive Midfielder (C),32,2275,1,0,4,1,0.7,85.3,1.0,0,6.45,1.5,0.6,0.8,0.0,1.1,0.5,0.1,0,0.5,0.7,0.2,0.7,0.9,33.4,0.1,0.8,0.0,[],[],[],patrick osterhage,1679742361-303,VfL Bochum,Bundesliga,Phantom GX DF,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€2 million
119,5,Nicolas Höfler,27,35 years old (09-03-1990),181cm,Germany,"Defender (Centre), Defensive Midfielder (C)",21,784,0,0,3,0,0.2,87.1,1.4,0,6.44,1.7,0.7,0.6,0.0,1.4,0.6,0.1,0,0.2,0.3,0.0,0.5,0.5,18.7,0.0,0.3,0.0,"['Aerial Duels', 'Tackling', 'Blocking the ball']",['Discipline'],"['Likes to play short passes', 'Likes to tackle']",nicolas höfler,1679742361-250,SC Freiburg,Bundesliga,Phantom GT,,Nike,Daybreak Pack,Control,Midfield,Erling Haaland,€3 million
122,5,Michael Gregoritsch,38,31 years old (18-04-1994),193cm,Austria,"Attacking Midfielder (Centre, Right), Forward",35,1040,10,1,2,0,1.2,68.5,1.2,0,6.43,0.2,0.1,0.4,0.0,0.3,0.2,0.1,0,0.3,0.2,0.1,0.5,0.7,9.0,0.0,0.2,0.0,"['Aerial Duels', 'Holding on to the ball', 'Defensive contribution']",['Passing'],"['Likes to do flick ons', 'Likes to play long balls', 'Indirect set-piece threat', 'Likes to tackle']",michael gregoritsch,1679742361-247,SC Freiburg,Bundesliga,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€8 million
123,5,Junior Adamu,20,23 years old (06-06-2001),183cm,,Forward,28,1645,2,2,5,1,1.5,63.9,2.1,0,6.35,0.4,0.4,1.4,0.0,0.8,0.3,0.0,0,0.6,0.9,0.7,0.9,2.1,11.8,0.0,0.1,0.0,['Defensive contribution'],"['Finishing', 'Offside awareness', 'Aerial Duels', 'Holding on to the ball', 'Passing', 'Discipline']","['Likes to play short passes', 'Commits fouls often']",junior adamu,1679742361-612,Red Bull Salzburg,Champions League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€8 million
